0x43f600bbe898eb783de36f5ca32fb65ae33bd691,6.914994434208
0xb28ab82a000fbcc2c4e09b5238cbea66fc9b8d88,2.571647214636
0x8053734ec58158d6668cb6fd53040d2d39bb0f75,18.090173960735
0x3de9a3914fbd37d5a0208d427da4c0ea817bd304,25.627411904094
0xfc74a37fff6ea97ff555e5ff996193e12a464431,83.965735866474
0x465daabd4c88bebd615a309c24719975f79ac6a8,3.185391211002
0x0411b3f12cfff8c0ee24e18b2ce8a229cbb28914,4.167332997758
0xdeeaadbcd78c6ae23755bb428282b2f3ee1971f4,18.018
0xc3ed6fbc2f0ed7cf0dadbae2ff19e29ac229c7b5,3.784083549246
0x66992127b42249efba6101c1fe1696e1e2df09b1,18.828608890562
0x6d5ef991e1fa47d28c1573bf9c1f343b16e7a7ee,2.217017044
0x2dc83f1350bcebaa8340c1ce16a6bac8b9d13807,1.166390305816
0xffcef35c9ec730bf570d4243c74985a0330ba06e,2.4306641385
0x6aa160f931372d805db059f14660496b2a569c4f,5.87598395388
0x5e63f7b7cd80d7131f1f6468675e3f7187a0d008,8.58777669186
0x9c9513e1b6f6f73d98f1fd99c3a5c2d7e81a3dd9,1.07062520451
0x8e3bcef6f6d7dee9fca955e23332b4746866f7a5,4.557974490857
0x79a34304e864c03d4ba177a38719b8bf4eb15655,7.558982298003
0xd268887508a2596619deb35c33d61a21f5095aff,2.325425711968
0x704e6c2d1b4ec81d6a58723cd5c765f2428f4b85,4.05607254711432
0x989136faf3ccba1f68700a284ed414f904ee5fc9,10.544855803832
0x2fbc87c6f0afd69ebbad520b9e5e28b181cacb6e,3.18024457555
0x3d65ec86c39f57dcacd35b9f4994cd1a2d7a387c,63.537810167328
0x541c5a71a65dd9523f4e19f093224df7c4d18b54,2.86046314398
0x94e35d99ea581a4fe42ee6a7c75f4403c4dd8795,6.270446116782
0x1258f10ffeb73d3805d64d7bda81fe724699b9fc,25.06005
0x2d9013813a21f6677ccf6ce3a9dfcda45881367c,3.435400192896
0x0fdebc97b614baf8d1782c88f76964a50f43b150,35.84509187467
0x05022c77bb7f3b775b82efd8bc43d9d05a56537b,7.321117359136
0xba6734b8159b45b9155fbb4fcdead8773b30f05f,1.341307207728
0x03580b7f4add5c7a9a7bcb3a9c692cd0ee9f00ac,1.888192509252
0xf0f0e6420bbc4a76787e9510102da76fb7e3ddf4,1.371737629108
